,address/zipcode
55026,10306.0
55028,10306.0
55029,10305.0
55030,10305.0
55031,10306.0
55032,10306.0
55033,10305.0
55034,10305.0
55035,10306.0
55036,10305.0
55037,10305.0
55038,10306.0
55039,10305.0
55040,10306.0
55041,10305.0
55042,10305.0
55043,10306.0
55044,10305.0
55045,10305.0
55046,10306.0
55047,10305.0
55048,10305.0
55049,10306.0
55050,10306.0
55051,10305.0
55052,10306.0
55053,10306.0
55054,10305.0
55055,10306.0
55056,10305.0
55058,10305.0
55059,10305.0
55061,10306.0
55062,10305.0
55063,10305.0
55064,10305.0
55065,10306.0
55066,10305.0
55067,10305.0
55068,10306.0
55069,10306.0
55070,10305.0
55071,10305.0
55072,10306.0
55073,10305.0
55074,10305.0
55075,10305.0
55076,10306.0
55077,10306.0
55078,10305.0
55079,10305.0
55081,10305.0
55083,10306.0
55084,10305.0
55085,10306.0
55086,10305.0
55087,10305.0
55088,10305.0
55089,10306.0
55090,10305.0
55091,10306.0
55092,10305.0
55093,10306.0
55094,10305.0
55095,10305.0
55096,10306.0
55097,10306.0
55098,10305.0
55099,10305.0
55100,10306.0
55101,10305.0
55102,10305.0
55103,10306.0
55104,10305.0
55105,10305.0
55106,10305.0
55107,10306.0
55108,10306.0
55109,10306.0
55110,10305.0
55111,10305.0
55113,10306.0
55114,10305.0
55115,10305.0
55117,10306.0
55119,10305.0
55120,10305.0
55121,10306.0
55123,10305.0
55124,10306.0
55125,10305.0
55127,10305.0
55128,10305.0
55131,10306.0
55132,10305.0
55135,10305.0
55136,10305.0
55137,10306.0
55138,10305.0
55140,10305.0
55143,10305.0
55144,10306.0
55146,10305.0
55147,10306.0
55148,10305.0
55149,10306.0
55152,10305.0
55153,10305.0
55154,10305.0
55155,10306.0
55156,10305.0
55157,10305.0
55159,10305.0
55160,10306.0
55161,10305.0
55165,10306.0
55166,10305.0
55167,10305.0
55169,10306.0
55170,10306.0
55171,10305.0
55174,10306.0
55175,10306.0
55178,10305.0
55179,10306.0
55181,10305.0
55182,10306.0
55184,10305.0
55187,10306.0
55188,10306.0
55189,10305.0
55191,10305.0
55192,10306.0
55194,10305.0
55195,10306.0
55198,10305.0
55199,10305.0
55203,10306.0
55206,10305.0
55208,10306.0
55212,10305.0
55213,10306.0
55215,10305.0
55216,10306.0
55217,10306.0
55218,10305.0
55219,10305.0
55221,10306.0
55223,10305.0
55225,10306.0
55227,10306.0
55228,10305.0
55229,10305.0
55230,10306.0
55233,10305.0
55234,10305.0
55235,10306.0
55237,10305.0
55238,10305.0
55239,10306.0
55241,10305.0
55242,10306.0
55243,10305.0
55244,10305.0
55245,10306.0
55246,10306.0
55247,10305.0
55251,10306.0
55252,10306.0
55253,10305.0
55255,10306.0
55257,10306.0
55259,10305.0
55260,10305.0
55261,10306.0
55264,10306.0
55265,10305.0
55266,10305.0
55267,10306.0
55269,10306.0
55272,10305.0
55273,10305.0
55274,10305.0
55275,10306.0
55276,10305.0
55277,10306.0
55281,10306.0
55283,10305.0
55288,10306.0
55289,10306.0
55292,10305.0
55293,10306.0
55294,10306.0
55295,10306.0
55296,10305.0
55298,10305.0
55299,10306.0
55300,10306.0
55301,10306.0
55302,10305.0
55303,10305.0
55305,10306.0
55306,10306.0
55307,10305.0
55311,10306.0
55312,10306.0
55313,10305.0
55315,10306.0
55316,10306.0
55317,10305.0
55318,10305.0
55320,10306.0
55321,10306.0
55322,10305.0
55324,10306.0
55325,10306.0
55326,10306.0
55327,10306.0
55329,10306.0
55331,10306.0
55332,10305.0
55333,10305.0
55334,10306.0
55335,10305.0
55336,10306.0
55337,10306.0
55338,10305.0
55339,10306.0
55340,10305.0
55341,10306.0
55342,10306.0
55344,10305.0
55345,10306.0
55346,10306.0
55348,10306.0
55349,10306.0
55350,10306.0
55352,10305.0
55353,10306.0
55354,10306.0
55355,10306.0
55356,10306.0
55357,10305.0
55358,10306.0
55359,10306.0
55360,10306.0
55361,10305.0
55362,10306.0
55363,10306.0
55365,10306.0
55367,10305.0
55368,10306.0
55369,10306.0
55370,10306.0
55371,10305.0
55372,10306.0
55373,10306.0
55374,10306.0
55375,10306.0
55376,10305.0
55377,10306.0
55379,10306.0
55381,10306.0
55382,10305.0
55383,10306.0
55384,10305.0
55385,10305.0
55386,10304.0
55387,10306.0
55388,10305.0
55390,10306.0
55391,10306.0
55392,10306.0
55393,10305.0
55394,10306.0
55395,10306.0
55396,10306.0
55397,10305.0
55398,10306.0
55399,10306.0
55400,10306.0
55401,10306.0
55402,10306.0
55403,10305.0
55404,10306.0
55405,10306.0
55406,10306.0
55407,10306.0
55408,10305.0
55411,10306.0
55412,10305.0
55413,10306.0
55414,10305.0
55416,10306.0
55417,10305.0
55418,10306.0
55419,10305.0
55420,10306.0
55421,10306.0
55422,10306.0
55423,10306.0
55424,10306.0
55425,10306.0
55426,10305.0
55427,10306.0
55428,10306.0
55429,10306.0
55430,10306.0
55431,10305.0
55432,10306.0
55433,10306.0
55434,10306.0
55435,10306.0
55436,10305.0
55437,10306.0
55440,10305.0
55441,10306.0
55442,10306.0
55444,10306.0
55445,10305.0
55446,10306.0
55447,10306.0
55448,10306.0
55449,10306.0
55450,10306.0
55451,10306.0
55452,10305.0
55453,10306.0
55454,10306.0
55455,10306.0
55456,10306.0
55458,10305.0
55460,10306.0
55461,10306.0
55462,10306.0
55464,10306.0
55465,10306.0
55466,10305.0
55467,10306.0
55470,10305.0
55471,10306.0
55473,10306.0
55474,10306.0
55476,10305.0
55477,10306.0
55480,10306.0
55481,10305.0
55482,10306.0
55483,10305.0
55485,10306.0
55486,10305.0
55487,10304.0
55488,10305.0
55489,10306.0
55491,10306.0
55492,10305.0
55493,10305.0
55494,10306.0
55496,10306.0
55497,10306.0
55498,10305.0
55500,10306.0
55501,10306.0
55502,10305.0
55503,10306.0
55504,10306.0
55505,10306.0
55506,10305.0
55508,10306.0
55509,10306.0
55510,10305.0
55511,10305.0
55512,10306.0
55514,10306.0
55515,10306.0
55516,10305.0
55517,10306.0
55519,10304.0
55521,10305.0
55523,10306.0
55524,10306.0
55526,10306.0
55528,10304.0
55529,10306.0
55530,10306.0
55531,10305.0
55532,10306.0
55533,10306.0
55534,10306.0
55535,10305.0
55536,10305.0
55537,10306.0
55538,10306.0
55539,10306.0
55542,10306.0
55543,10306.0
55544,10306.0
55545,10305.0
55546,10305.0
55547,10306.0
55548,10306.0
55549,10305.0
55551,10305.0
55553,10306.0
55554,10305.0
55557,10306.0
55558,10304.0
55559,10305.0
55561,10306.0
55562,10306.0
55563,10306.0
55564,10305.0
55565,10306.0
55566,10304.0
55567,10305.0
55568,10306.0
55569,10306.0
55570,10305.0
55571,10306.0
55573,10306.0
55574,10306.0
55575,10305.0
55576,10306.0
55577,10306.0
55579,10306.0
55580,10305.0
55581,10305.0
55582,10306.0
55583,10304.0
55584,10306.0
55585,10305.0
55586,10306.0
55587,10305.0
55588,10305.0
55589,10306.0
55590,10304.0
55592,10305.0
55596,10306.0
55597,10306.0
55598,10305.0
55599,10306.0
55600,10306.0
55601,10306.0
55602,10306.0
55603,10305.0
55604,10306.0
55605,10306.0
55607,10306.0
55608,10306.0
55610,10305.0
55612,10305.0
55614,10306.0
55616,10306.0
55617,10305.0
55618,10306.0
55619,10306.0
55621,10305.0
55623,10306.0
55624,10306.0
55625,10305.0
55626,10306.0
55627,10306.0
55629,10306.0
55630,10306.0
55631,10306.0
55634,10305.0
55635,10306.0
55636,10306.0
55637,10306.0
55638,10306.0
55640,10306.0
55641,10305.0
55642,10306.0
55646,10305.0
55648,10306.0
55649,10306.0
55650,10305.0
55651,10306.0
55653,10305.0
55654,10306.0
55655,10306.0
55657,10305.0
55658,10304.0
55659,10306.0
55660,10306.0
55661,10305.0
55663,10306.0
55664,10306.0
55665,10306.0
55667,10306.0
55669,10306.0
55670,10306.0
55671,10306.0
55672,10306.0
55673,10306.0
55674,10305.0
55675,10305.0
55676,10306.0
55677,10306.0
55678,10306.0
55680,10305.0
55681,10305.0
55682,10306.0
55683,10306.0
55684,10306.0
55685,10306.0
55686,10306.0
55687,10305.0
55688,10306.0
55689,10306.0
55690,10306.0
55691,10305.0
55692,10306.0
55693,10305.0
55694,10306.0
55695,10306.0
55696,10304.0
55699,10306.0
55700,10306.0
55701,10306.0
55702,10305.0
55703,10306.0
55704,10306.0
55706,10306.0
55707,10306.0
55708,10305.0
55709,10305.0
55712,10305.0
55713,10306.0
55715,10306.0
55716,10306.0
55717,10306.0
55718,10305.0
55719,10306.0
55720,10306.0
55721,10306.0
55722,10306.0
55723,10306.0
55724,10305.0
55725,10306.0
55726,10306.0
55727,10305.0
55728,10306.0
55731,10306.0
55732,10306.0
55733,10306.0
55735,10306.0
55736,10305.0
55737,10306.0
55738,10305.0
55739,10306.0
55742,10305.0
55743,10306.0
55744,10306.0
55745,10305.0
55746,10306.0
55747,10306.0
55748,10305.0
55749,10306.0
55750,10305.0
55752,10305.0
55753,10306.0
55755,10304.0
55756,10306.0
55757,10305.0
55758,10306.0
55759,10306.0
55760,10306.0
55761,10306.0
55762,10306.0
55763,10305.0
55764,10306.0
55766,10306.0
55767,10306.0
55768,10305.0
55770,10306.0
55772,10306.0
55773,10306.0
55774,10306.0
55775,10305.0
55776,10306.0
55777,10306.0
55778,10306.0
55779,10306.0
55780,10305.0
55781,10305.0
55783,10306.0
55784,10306.0
55785,10305.0
55788,10306.0
55789,10306.0
55790,10306.0
55791,10305.0
55793,10306.0
55794,10306.0
55795,10306.0
55796,10305.0
55797,10306.0
55798,10305.0
55799,10306.0
55801,10306.0
55803,10306.0
55804,10305.0
55806,10306.0
55807,10306.0
55808,10306.0
55809,10306.0
55810,10305.0
55811,10306.0
55813,10305.0
55815,10306.0
55816,10305.0
55818,10306.0
55819,10306.0
55820,10305.0
55821,10306.0
55823,10305.0
55825,10306.0
55827,10305.0
55828,10306.0
55831,10305.0
55833,10306.0
55834,10306.0
55835,10305.0
55836,10306.0
55837,10306.0
55838,10306.0
55839,10305.0
55841,10306.0
55842,10306.0
55843,10314.0
55844,10306.0
55845,10305.0
55848,10306.0
55849,10306.0
55850,10305.0
55851,10306.0
55852,10305.0
55853,10306.0
55854,10306.0
55855,10306.0
55857,10306.0
55858,10306.0
55859,10305.0
55860,10306.0
55861,10306.0
55862,10305.0
55863,10306.0
55864,10306.0
55865,10305.0
55866,10306.0
55867,10306.0
55868,10306.0
55870,10306.0
55871,10305.0
55872,10306.0
55873,10306.0
55875,10305.0
55876,10306.0
55877,10305.0
55878,10306.0
55879,10306.0
55880,10306.0
55881,10305.0
55883,10306.0
55884,10306.0
55885,10306.0
55886,10306.0
55887,10305.0
55888,10305.0
55889,10306.0
55890,10306.0
55891,10306.0
55892,10306.0
55893,10306.0
55895,10305.0
55896,10306.0
55897,10306.0
55899,10306.0
55900,10305.0
55901,10306.0
55902,10306.0
55903,10306.0
55905,10305.0
55906,10306.0
55907,10306.0
55908,10305.0
55909,10306.0
55910,10306.0
55911,10305.0
55914,10306.0
55915,10305.0
55917,10306.0
55918,10306.0
55920,10305.0
55921,10305.0
55922,10306.0
55923,10306.0
55924,10306.0
55925,10306.0
55926,10306.0
55928,10306.0
55929,10306.0
55930,10306.0
55931,10305.0
55933,10306.0
55934,10306.0
55935,10306.0
55936,10306.0
55937,10305.0
55938,10306.0
55939,10306.0
55940,10305.0
55941,10306.0
55942,10306.0
55944,10305.0
55945,10306.0
55946,10305.0
55947,10306.0
55950,10305.0
55951,10305.0
55952,11224.0
55953,10306.0
55955,10306.0
55956,10306.0
55957,10305.0
55959,10306.0
55960,10306.0
55962,10306.0
55963,10306.0
55964,10305.0
55965,10305.0
55966,11224.0
55967,10306.0
55969,10306.0
55971,10305.0
55972,10306.0
55975,10306.0
55977,10305.0
55979,10306.0
55980,10306.0
55981,10306.0
55983,10305.0
55984,10306.0
55985,10306.0
55986,10306.0
55987,10306.0
55988,10305.0
55989,10305.0
55990,10306.0
55991,10306.0
55992,10306.0
55993,10305.0
55995,10306.0
55996,10305.0
55997,10306.0
55998,10305.0
55999,10306.0
56003,10306.0
56004,10306.0
56005,10306.0
56006,10306.0
56007,10305.0
56008,10306.0
56009,10306.0
56010,10306.0
56011,10305.0
56012,10306.0
56015,10306.0
56016,10305.0
56017,10306.0
56019,10305.0
56020,10306.0
56021,10306.0
56024,10306.0
56027,10306.0
56029,10306.0
56030,10305.0
56031,10306.0
56034,10306.0
56035,10306.0
56036,10306.0
56037,10305.0
56039,10306.0
56040,10306.0
56042,10306.0
56043,10306.0
56044,11217.0
56045,10306.0
56047,10305.0
56048,11213.0
56049,11215.0
56051,11225.0
56052,11238.0
56053,11215.0
56054,11226.0
56055,11213.0
56056,11218.0
56057,11225.0
56058,11225.0
56059,11218.0
56060,11225.0
56061,11216.0
56062,11215.0
56063,11225.0
56064,11216.0
56066,11216.0
56067,11218.0
56068,11225.0
56069,11216.0
56070,11215.0
56071,11225.0
56072,11216.0
56073,11218.0
56074,11225.0
56075,11213.0
56077,11225.0
56078,11225.0
56079,11218.0
56080,11213.0
56081,11225.0
56082,11216.0
56084,11225.0
56086,11225.0
56087,11225.0
56088,11225.0
56089,11226.0
56090,11218.0
56092,11226.0
56094,11216.0
56095,11225.0
56096,11215.0
56097,11216.0
56098,11226.0
56100,11216.0
56101,11225.0
56102,11215.0
56103,11216.0
56104,11215.0
56105,11213.0
56106,11225.0
56108,11213.0
56109,11225.0
56110,11218.0
56113,11225.0
56114,11225.0
56118,11218.0
56119,11225.0
56120,11213.0
56123,11225.0
56127,11218.0
56129,11216.0
56130,11225.0
56131,11218.0
56132,11225.0
56133,11215.0
56134,11226.0
56136,11215.0
56137,11216.0
56139,11225.0
56140,11216.0
56141,11218.0
56142,11225.0
56143,11213.0
56144,11218.0
56147,11226.0
56149,11216.0
56150,11225.0
56151,11213.0
56152,11215.0
56153,11225.0
56154,11238.0
56155,11218.0
56156,11203.0
56157,11226.0
56160,11225.0
56162,11215.0
56164,11225.0
56165,11218.0
56166,11225.0
56167,11215.0
56169,11203.0
56171,11218.0
56172,11225.0
56173,11213.0
56175,11225.0
56176,11213.0
56177,11215.0
56180,11215.0
56182,11225.0
56183,11225.0
56184,11218.0
56186,11218.0
56187,11225.0
56188,11225.0
56189,11215.0
56190,11225.0
56192,11216.0
56193,11225.0
56197,11225.0
56198,11203.0
56200,11225.0
56201,11215.0
56202,11216.0
56204,11216.0
56205,11225.0
56206,11213.0
56207,11218.0
56208,11225.0
56210,11218.0
56212,11203.0
56213,11218.0
56214,11216.0
56215,11225.0
56217,11203.0
56219,11218.0
56220,11225.0
56221,11225.0
56222,11215.0
56223,11216.0
56226,11225.0
56228,11215.0
56229,11225.0
56230,11218.0
56232,11225.0
56233,11215.0
56234,11216.0
56237,11225.0
56238,11225.0
56241,11225.0
56242,11218.0
56244,11225.0
56245,11226.0
56246,11225.0
56247,11225.0
56248,11218.0
56251,11218.0
56253,11225.0
56254,11218.0
56255,11225.0
56256,11225.0
56258,11225.0
56260,11225.0
56261,11216.0
56262,11225.0
56263,11225.0
56264,11238.0
56266,11225.0
56267,11225.0
56269,11225.0
56271,11225.0
56272,11225.0
56274,11216.0
56275,11225.0
56277,11225.0
56278,11216.0
56279,11225.0
56280,11216.0
56281,11225.0
56283,11225.0
56287,11225.0
56288,11225.0
56291,11216.0
56292,11226.0
56293,11216.0
56294,11225.0
56296,11225.0
56297,11216.0
56298,11225.0
56299,11216.0
56302,11225.0
56303,11216.0
56304,11225.0
56307,11225.0
56310,11225.0
56311,11216.0
56312,11225.0
56316,11216.0
56317,11216.0
56318,11225.0
56321,11216.0
56322,11225.0
56324,11225.0
56326,11225.0
56327,11216.0
56328,11225.0
56329,11216.0
56330,11225.0
56331,11213.0
56332,11216.0
56335,11225.0
56336,11216.0
56337,11203.0
56338,11213.0
56339,11225.0
56342,11216.0
56344,11225.0
56345,11216.0
56351,11225.0
56352,11216.0
56353,11213.0
56355,11213.0
56356,11225.0
56357,11216.0
56358,11226.0
56359,11216.0
56361,11216.0
56362,11225.0
56364,11216.0
56366,11226.0
56371,11216.0
56377,11225.0
56378,11216.0
56379,11216.0
56381,11216.0
56383,11216.0
56389,11213.0
56390,11225.0
56391,11213.0
56392,11203.0
56395,11238.0
56396,11225.0
56397,11226.0
56398,11225.0
56399,11213.0
56400,11225.0
56403,11226.0
56411,11226.0
56412,11216.0
56413,11226.0
56414,11216.0
56415,11225.0
56417,11226.0
56418,11216.0
56423,11226.0
56424,11216.0
56425,11203.0
56427,11225.0
56428,11216.0
56429,11213.0
56431,11225.0
56432,11216.0
56434,11225.0
56436,11225.0
56437,11213.0
56438,11225.0
56439,11213.0
56442,11225.0
56444,11216.0
56447,11216.0
56449,11216.0
56450,11225.0
56451,11216.0
56452,11225.0
56454,11225.0
56455,11225.0
56456,11225.0
56457,11216.0
56458,11225.0
56461,11216.0
56463,11216.0
56465,11225.0
56466,11203.0
56467,11216.0
56471,11225.0
56473,11203.0
56475,11225.0
56476,11216.0
56477,11203.0
56478,11216.0
56479,11203.0
56480,11216.0
56482,11225.0
56484,11213.0
56485,11203.0
56486,11225.0
56488,11225.0
56489,11213.0
56490,11225.0
56491,11225.0
56493,11216.0
56494,11225.0
56496,11225.0
56498,11216.0
56499,11216.0
56500,11225.0
56501,11225.0
56505,11238.0
56506,11225.0
56507,11225.0
56511,11216.0
56512,11225.0
56513,11225.0
56515,11225.0
56516,11216.0
56517,11225.0
56518,11225.0
56520,11216.0
56521,11225.0
56522,11216.0
56523,11226.0
56524,11225.0
56525,11225.0
56526,11216.0
56528,11213.0
56530,11216.0
56531,11216.0
56534,11226.0
56539,11216.0
56540,11225.0
56543,11216.0
56544,11216.0
56545,11225.0
56546,11226.0
56547,11216.0
56551,11225.0
56552,11225.0
56554,11216.0
56555,11226.0
56557,11216.0
56558,11225.0
56559,11216.0
56560,11225.0
56562,11225.0
56563,11238.0
56565,11225.0
56566,11225.0
56571,11225.0
56572,11225.0
56573,11216.0
56574,11216.0
56575,11225.0
56576,11216.0
56577,11225.0
56579,11225.0
56582,11216.0
56583,11225.0
56584,11216.0
56585,11225.0
56587,11225.0
56588,11216.0
56590,11225.0
56591,11225.0
56592,11216.0
56594,11216.0
56595,11225.0
56597,11226.0
56598,11216.0
56599,11226.0
56600,11216.0
56604,11225.0
56605,11216.0
56609,11213.0
56610,11226.0
56611,11213.0
56612,11225.0
56614,11216.0
56615,11225.0
56616,11216.0
56617,11225.0
56619,11385.0
56620,11385.0
56621,11385.0
56622,11225.0
56623,11385.0
56624,11385.0
56626,11385.0
56627,11225.0
56628,11385.0
56630,11385.0
56633,11385.0
56635,11385.0
56636,11385.0
56637,11237.0
56638,11385.0
56639,11385.0
56640,11385.0
56642,11385.0
56643,11385.0
56644,11385.0
56645,11226.0
56647,11385.0
56648,11225.0
56649,11385.0
56650,11385.0
56651,11385.0
56653,11207.0
56654,11385.0
56655,11225.0
56656,11385.0
56657,11207.0
56658,11385.0
56659,11225.0
56660,11385.0
56661,11385.0
56662,11385.0
56663,11225.0
56664,11207.0
56665,11385.0
56666,11385.0
56668,11207.0
56670,11225.0
56671,11385.0
56672,11207.0
56673,11385.0
56674,11225.0
56675,11385.0
56676,11207.0
56680,11385.0
56681,11385.0
56682,11225.0
56683,11207.0
56684,11237.0
56685,11385.0
56686,11207.0
56687,11225.0
56688,11237.0
56690,11385.0
56691,11208.0
56692,11225.0
56693,11385.0
56694,11208.0
56695,11207.0
56696,11385.0
56697,11225.0
56698,11385.0
56701,11385.0
56702,11385.0
56703,11225.0
56705,11233.0
56707,11385.0
56708,11385.0
56709,11207.0
56710,11208.0
56711,11225.0
56712,11385.0
56713,11385.0
56714,11207.0
56715,11225.0
56716,11208.0
56718,11385.0
56720,11233.0
56721,11207.0
56723,11385.0
56724,11207.0
56726,11208.0
56729,11207.0
56730,11225.0
56731,11385.0
56732,11208.0
56735,11225.0
56737,11385.0
56738,11208.0
56739,11207.0
56740,11225.0
56741,11208.0
56742,11385.0
56745,11225.0
56746,11208.0
56749,11207.0
56753,11385.0
56755,11225.0
56756,11208.0
56757,11385.0
56759,11207.0
56760,11225.0
56761,11385.0
56762,11208.0
56764,11207.0
56767,11385.0
56768,11385.0
56774,11207.0
56778,11237.0
56779,11225.0
56781,11208.0
56784,11225.0
56785,11385.0
56787,11207.0
56788,11208.0
56789,11225.0
56790,11385.0
56797,11226.0
56801,11225.0
56802,11208.0
56803,11207.0
56808,11385.0
56809,11203.0
56810,11385.0
56811,11207.0
56812,11385.0
56815,11208.0
56819,11225.0
56821,11385.0
56822,11207.0
56825,11225.0
56828,11207.0
56830,11225.0
56832,11385.0
56836,11385.0
56837,11225.0
56838,11207.0
56839,11385.0
56840,11385.0
56842,11225.0
56845,11207.0
56846,11385.0
56847,11208.0
56848,11226.0
56849,11385.0
56850,11385.0
56852,11385.0
56855,11225.0
56857,11385.0
56861,11225.0
56864,11208.0
56866,11226.0
56867,11385.0
56869,11385.0
56870,11208.0
56871,11385.0
56874,11385.0
56875,11385.0
56876,11208.0
56877,11225.0
56878,11208.0
56880,11385.0
56884,11225.0
56888,11385.0
56889,11385.0
56890,11208.0
56892,11385.0
56893,11207.0
56895,11421.0
56897,11225.0
56899,11207.0
56900,11421.0
56901,11385.0
56905,11207.0
56907,11385.0
56911,11385.0
56913,11207.0
56914,11385.0
56916,11385.0
56917,11208.0
56918,11207.0
56919,11385.0
56920,11225.0
56923,11385.0
56924,11385.0
56925,11226.0
56926,11207.0
56928,11208.0
56929,11225.0
56933,11207.0
56934,11208.0
56935,11385.0
56939,11385.0
56940,11421.0
56941,11208.0
56943,11385.0
56944,11207.0
56946,11385.0
56948,11385.0
56950,11208.0
56952,11225.0
56954,11385.0
56955,11385.0
56957,11208.0
56958,11421.0
56959,11385.0
56960,11385.0
56961,11225.0
56963,11385.0
56964,11208.0
56965,11385.0
56966,11225.0
56968,11385.0
56969,11421.0
56970,11208.0
56973,11385.0
56975,11208.0
56977,11385.0
56978,11207.0
56979,11225.0
56982,11385.0
56983,11385.0
56984,11385.0
56985,11226.0
56987,11207.0
56988,11208.0
56991,11385.0
56992,11207.0
56995,11208.0
56996,11213.0
57001,11208.0
57003,11237.0
57005,11385.0
57006,11385.0
57012,11421.0
57013,11207.0
57014,11208.0
57015,11225.0
57016,11385.0
57017,11385.0
57021,11208.0
57023,11385.0
57024,11237.0
57025,11385.0
57027,11225.0
57028,11421.0
57029,11385.0
57030,11385.0
57031,11385.0
57032,11207.0
57037,11385.0
57038,11237.0
57039,11385.0
57040,11208.0
57043,11385.0
57046,11385.0
57051,11385.0
57052,11225.0
57054,11385.0
57055,11207.0
57056,11385.0
57059,11225.0
57060,11421.0
57061,11385.0
57062,11385.0
57063,11207.0
57065,11225.0
57066,11208.0
57067,11385.0
57068,11207.0
57070,11385.0
57071,11418.0
57072,11208.0
57075,11207.0
57076,11385.0
57077,11225.0
57078,11208.0
57079,11418.0
57080,11385.0
57081,11385.0
57083,11208.0
57084,11385.0
57086,11207.0
57087,11237.0
57089,11225.0
57090,11385.0
57092,11208.0
57093,11207.0
57094,11385.0
57099,11208.0
57101,11225.0
57106,11208.0
57107,11207.0
57108,11385.0
57109,11385.0
57110,11421.0
57111,11226.0
57112,11237.0
57114,11208.0
57115,11421.0
57116,11385.0
57121,11225.0
57122,11385.0
57125,11208.0
57126,11207.0
57128,11225.0
57129,11385.0
57130,11421.0
57131,11421.0
57134,11385.0
57135,11385.0
57136,11207.0
57139,11207.0
57140,11385.0
57141,11418.0
57143,11385.0
57144,11207.0
57145,11207.0
57146,11385.0
57148,11385.0
57152,11207.0
57153,11385.0
57155,11207.0
57157,11418.0
57159,11385.0
57160,11237.0
57161,11208.0
57162,11385.0
57163,11207.0
57164,11418.0
57166,11385.0
57169,11207.0
57170,11421.0
57172,11385.0
57173,11385.0
57175,11421.0
57179,11207.0
57180,11421.0
57182,11208.0
57183,11207.0
57184,11385.0
57186,11208.0
57187,11385.0
57188,11207.0
57189,11418.0
57191,11208.0
57193,11385.0
57194,11207.0
57195,11385.0
57196,11208.0
57197,11385.0
57203,11385.0
57204,11385.0
57208,11385.0
57209,11385.0
57211,11207.0
57213,11385.0
57214,11385.0
57215,11207.0
57218,11208.0
57219,11385.0
57220,11385.0
57221,11207.0
57225,11208.0
57226,11207.0
57228,11385.0
57229,11385.0
57230,11208.0
57231,11207.0
57233,11208.0
57235,11421.0
57236,11385.0
57237,11421.0
57238,11208.0
57240,11421.0
57243,11207.0
57245,11208.0
57249,11208.0
57250,11207.0
57251,11385.0
57253,11421.0
57254,11208.0
57255,11207.0
57258,11208.0
57260,11208.0
57261,11417.0
57262,11208.0
57263,11208.0
57264,11208.0
57265,11208.0
57267,11207.0
57268,11208.0
57272,11208.0
57275,11208.0
57279,11208.0
57295,11208.0
57300,11208.0
57302,11208.0
57309,11208.0
57311,11208.0
57313,11417.0
57315,11208.0
57317,11208.0
57319,11208.0
57320,11208.0
57321,11208.0
57323,11208.0
57324,11208.0
57325,11208.0
57327,11208.0
57329,11208.0
57333,11208.0
57335,11208.0
57337,11208.0
57339,11208.0
57341,11208.0
57343,11208.0
57344,11208.0
57347,11208.0
57348,11208.0
57350,11208.0
57354,11208.0
57356,11239.0
57357,11208.0
57360,11208.0
57361,11208.0
57362,11208.0
57363,11208.0
57364,11208.0
57365,11414.0
57366,11417.0
57368,11208.0
57369,11208.0
57370,11208.0
57371,11208.0
57372,11208.0
57374,11208.0
57375,11208.0
57376,11208.0
57380,11208.0
57384,11208.0
57388,11208.0
57390,11208.0
57392,11208.0
57394,11208.0
57395,11208.0
57397,11208.0
57398,11208.0
57399,11208.0
57401,11239.0
57404,11208.0
57407,11208.0
57410,11414.0
57412,11208.0
57413,11208.0
57414,11208.0
57416,11208.0
57422,11208.0
57423,11208.0
57428,11208.0
57430,11417.0
57431,11208.0
57437,11208.0
57444,11208.0
57445,11417.0
57446,11208.0
57457,11208.0
57459,11208.0
57460,11208.0
57461,11208.0
57462,11208.0
57465,11208.0
57472,11208.0
57474,11208.0
57476,11208.0
57477,11208.0
57478,11417.0
57480,11208.0
57483,11208.0
57487,11414.0
57489,11208.0
57491,11414.0
57492,11208.0
57495,11414.0
57496,11208.0
57497,11414.0
57498,11414.0
57504,11208.0
57505,11414.0
57508,11208.0
57510,11208.0
57515,11208.0
57516,11414.0
57520,11414.0
57521,11208.0
57523,11208.0
57526,11414.0
57527,11208.0
57529,11208.0
57531,11208.0
57533,11208.0
57537,11208.0
57538,11226.0
57541,11226.0
57542,11208.0
57543,11414.0
57544,11226.0
57545,11417.0
57546,11414.0
57547,11218.0
57550,11208.0
57551,11226.0
57554,11208.0
57556,11218.0
57560,11226.0
57564,11414.0
57565,11218.0
57566,11208.0
57567,11414.0
57568,11218.0
57571,11226.0
57573,11218.0
57577,11218.0
57578,11208.0
57580,11226.0
57581,11414.0
57583,11218.0
57585,11218.0
57588,11208.0
57589,11218.0
57591,11208.0
57592,11218.0
57594,11208.0
57596,11226.0
57599,11226.0
57605,11226.0
57608,11208.0
57609,11226.0
57611,11218.0
57615,11226.0
57617,11218.0
57621,11218.0
57624,11218.0
57625,11414.0
57627,11417.0
57629,11218.0
57633,11218.0
57634,11203.0
57636,11208.0
57637,11218.0
57638,11203.0
57639,11414.0
57640,11226.0
57641,11208.0
57642,11203.0
57643,11218.0
57645,11417.0
57646,11226.0
57647,11218.0
57650,11226.0
57652,11414.0
57653,11208.0
57654,11226.0
57655,11208.0
57656,11414.0
57657,11218.0
57659,11226.0
57660,11218.0
57661,11208.0
57663,11226.0
57664,11218.0
57666,11414.0
57667,11218.0
57668,11203.0
57671,11218.0
57672,11203.0
57673,11414.0
57674,11218.0
57677,11414.0
57678,11218.0
57680,11203.0
57681,11414.0
57682,11218.0
57683,11208.0
57684,11226.0
